1341739076,59.978,122.715
1341739077,60.011,122.734
1341739078,59.988,122.796
1341739079,59.978,122.796
1341739080,59.991,122.772
1341739081,59.984,122.512
1341739082,59.978,122.663
1341739083,59.989,122.321
1341739084,59.983,122.544
1341739085,59.978,122.578
1341739086,59.989,122.578
1341739087,59.981,122.587
1341739089,60.003,122.639
1341739090,59.99,122.62
1341739091,59.978,122.692
1341739092,60.009,122.677
1341739093,59.99,122.633
1341739094,59.978,122.618
1341739095,59.993,122.626
1341739096,59.981,122.604
1341739097,60.007,122.699
1341739098,59.992,122.605
1341739099,59.978,122.656
1341739100,59.992,122.673
1341739101,59.978,122.682
1341739102,60.01,122.682
1341739103,59.989,122.652
1341739104,60.004,122.535
1341739105,59.992,122.53
1341739106,59.978,122.787
1341739107,60.015,123.057
1341739108,59.984,123.084
1341739109,60.009,123.047
1341739110,59.99,123.038
1341739111,59.978,122.99
1341739112,59.992,122.971
1341739113,59.978,123.036
1341739114,60.013,123.037
1341739116,59.986,123.076
1341739117,60.005,123.077
1341739118,59.992,123.119
1341739119,59.978,123.075
1341739120,59.992,123.122
1341739121,59.982,123.109
1341739122,60.011,123.105
1341739123,59.988,123.173
1341739124,60.007,123.115
1341739125,59.992,123.039
1341739126,60.007,123.012
1341739127,59.992,123.05
1341739128,60.007,123.028
1341739129,59.992,123.046
1341739130,60.006,123.079
1341739131,59.993,123.049
1341739132,60.004,123.11
1341739133,59.995,123.112
1341739134,59.978,123.049
1341739135,59.995,123.004
1341739136,59.978,123.001
1341739137,59.994,123.003
1341739138,59.981,123.091
1341739139,60.014,123.09
1341739140,59.985,123.118
1341739141,60.005,123.126
1341739143,59.992,123.181
1341739144,59.978,123.206
1341739145,59.993,123.189
1341739146,59.981,123.162
1341739147,60.006,123.137
1341739148,59.993,123.197
1341739149,59.978,123.179
1341739150,59.992,123.179
1341739151,59.982,123.118
1341739152,60.005,123.054
1341739153,59.991,123.03
1341739154,59.978,123.035
1341739155,60.011,123.07
1341739156,59.989,123.08
1341739157,59.978,123.15
1341739158,60.013,123.131
1341739159,59.987,123.143
1341739160,59.978,123.132
1341739161,60.011,123.158
1341739162,59.988,123.145
1341739163,59.978,123.09
1341739164,60.007,123.138
1341739165,59.988,123.127
1341739166,59.978,123.115
1341739167,60.008,123.103
1341739169,59.989,123.149
1341739170,59.978,123.128
1341739171,60.009,123.139
1341739172,59.988,123.155
1341739173,59.978,123.14
1341739174,60.005,123.166
1341739175,59.987,123.153
1341739176,59.979,123.113
1341739177,59.978,123.086
1341739178,59.987,123.094
1341739179,59.987,123.113
1341739180,59.978,123.016
1341739181,60.005,122.978
1341739182,59.985,123.024
1341739183,59.982,123.023
1341739184,59.978,122.968
1341739185,60.008,123.015
1341739186,59.986,122.922
1341739187,59.978,122.942
1341739188,59.978,122.928
1341739189,59.986,122.911
1341739190,59.985,122.969
1341739191,59.978,122.992
1341739192,60.008,123
1341739193,59.987,122.948
1341739194,59.978,122.967
1341739196,60.005,122.948
1341739197,59.987,122.974
1341739198,59.98,122.949
1341739199,59.978,123.017
1341739200,59.988,123.016
1341739201,59.983,123.046
1341739202,59.978,123.025
1341739203,59.99,123.039
1341739204,59.979,123.042
1341739205,60.006,122.995
1341739206,59.989,123.062
1341739207,59.978,123.078
1341739208,60.01,123.081
1341739209,59.989,123.018
1341739210,59.978,123.14
1341739211,59.992,123.09
1341739212,59.981,123.109
1341739213,60.006,123.125
1341739214,59.99,123.051
1341739215,59.978,123.142
1341739216,60.007,123.107
1341739217,59.988,123.123
1341739218,59.978,123.058
1341739219,59.978,123.068
1341739220,59.986,123.053
1341739221,59.983,123.14
1341739223,59.978,123.122
1341739224,60.006,123.086
1341739225,59.985,123.139
1341739226,59.981,123.106
1341739227,59.978,123.148
1341739228,60.01,123.056
1341739229,59.986,123.081
1341739230,59.978,123.056
1341739231,60.005,123.029
1341739232,59.989,123.031
1341739233,59.978,122.74
1341739234,60.007,122.803
1341739235,59.989,122.674
1341739236,59.978,122.624
1341739237,60.006,122.596
1341739238,59.988,122.593
1341739239,59.984,122.584
1341739240,60.003,122.654
1341739241,59.987,122.642
1341739242,59.982,122.714
1341739243,59.978,122.679
1341739244,59.989,122.672
1341739245,59.981,122.667
1341739246,60.003,122.631
1341739247,59.99,122.709
1341739249,59.98,122.668
1341739250,60.009,122.589
1341739251,59.99,122.535
1341739252,59.978,122.574
1341739253,60.011,122.614
1341739254,59.989,122.653
1341739255,59.978,122.691
1341739256,60.01,122.614
1341739257,59.989,122.706
1341739258,59.978,122.65
1341739259,60.01,122.587
1341739260,59.989,122.527
1341739261,59.978,122.511
1341739262,60.012,122.516
1341739263,59.987,122.575
1341739264,59.978,122.601
1341739265,59.99,122.602
1341739266,59.983,122.643
1341739267,59.978,122.576
1341739268,59.989,122.631
1341739269,59.982,122.6
1341739270,59.978,122.616
1341739271,59.988,122.615
1341739272,59.983,122.587
1341739273,59.978,122.598
1341739274,59.987,122.565
1341739276,59.986,122.601
1341739277,59.978,122.557
1341739278,60.005,122.57
1341739279,59.986,122.56
1341739280,59.981,122.556
1341739281,59.978,122.56
1341739282,59.988,122.577
1341739283,59.984,122.637
1341739284,59.978,122.647
1341739285,60.008,122.655
1341739286,59.989,122.647
1341739287,59.978,122.65
1341739288,60.006,122.576
1341739289,59.979,122.613
1341739290,59.978,122.593
1341739291,59.978,122.528
1341739292,59.976,122.486
1341739293,59.973,122.502
1341739294,59.971,122.531
1341739295,59.971,122.533
1341739296,59.97,122.522
1341739297,59.969,122.429
1341739298,59.969,122.54
1341739299,59.972,122.612
1341739300,59.973,122.579
1341739302,59.972,122.547
1341739303,59.974,122.533
1341739304,59.975,122.536
1341739305,59.975,122.571
1341739306,59.976,122.564
1341739307,59.976,122.594
1341739308,59.975,122.627
1341739309,59.976,122.629
1341739310,59.978,122.631
1341739311,59.978,122.579
1341739312,59.978,122.605
1341739313,59.978,122.661
1341739314,59.978,122.636
1341739315,59.978,122.658
1341739316,59.954,122.629
1341739317,59.976,122.651
1341739318,59.976,122.616
1341739319,59.976,122.61
1341739320,59.974,122.575
1341739321,59.973,122.594
1341739322,59.975,122.578
1341739323,59.975,122.569
1341739324,59.975,122.608
1341739325,59.975,122.64
1341739326,59.976,122.661
1341739327,59.978,122.637
1341739329,59.978,122.633
1341739330,59.978,122.599
1341739331,59.978,122.591
1341739332,59.978,122.561
1341739333,59.976,122.467
1341739334,59.974,122.488
1341739335,59.97,122.525
1341739336,59.968,122.55
1341739337,59.968,122.576
1341739338,59.968,122.56
1341739339,59.946,122.516
1341739340,59.952,122.568
1341739341,59.978,122.655
1341739342,59.978,122.581
1341739343,59.978,122.575
1341739344,59.978,122.519
1341739345,59.977,122.569
1341739346,59.974,122.595
1341739347,59.972,122.602
1341739348,59.97,122.63
1341739349,59.969,122.637
1341739350,59.969,122.65
1341739351,59.969,122.645
1341739352,59.97,122.638
1341739353,59.946,122.619
1341739354,59.949,122.66
1341739356,59.954,122.705
1341739357,59.978,122.712
1341739358,59.979,122.72
1341739359,59.977,122.701
1341739360,59.971,122.675
1341739361,59.968,122.688
1341739362,59.969,122.687
1341739363,59.969,122.681
1341739364,59.969,122.671
1341739365,59.948,122.682
1341739366,59.951,122.714
1341739367,59.978,122.711
1341739368,59.978,122.666
1341739369,59.978,122.674
1341739370,59.978,122.654
1341739371,59.978,122.676
1341739372,59.978,122.623
1341739373,59.977,122.601
1341739374,59.976,122.549
1341739375,59.975,122.531
1341739376,59.973,122.588
1341739377,59.973,122.579
1341739378,59.973,122.551
1341739379,59.974,122.566
1341739380,59.975,122.506
1341739382,59.977,122.216
1341739383,59.978,122.517
1341739384,59.978,122.469
1341739385,59.978,122.481
1341739386,59.978,122.493
1341739387,59.978,122.54
1341739388,59.978,122.59
1341739389,59.978,122.627
1341739390,59.98,122.678
1341739391,59.981,122.664
1341739392,59.979,122.677
1341739393,59.978,122.666
1341739394,59.978,122.689
1341739395,59.978,122.648
1341739396,59.982,122.655
1341739397,59.981,122.709
1341739398,59.981,122.689
1341739399,59.978,122.702
1341739400,59.978,122.694
1341739401,59.978,122.684
1341739402,59.978,122.656
1341739403,59.981,122.662
1341739404,59.982,122.67
1341739405,59.98,122.66
1341739406,59.978,122.687
1341739407,59.978,122.693
1341739409,59.985,122.761
1341739410,59.984,122.732
1341739411,59.978,122.708
1341739412,59.978,122.667
1341739413,59.986,122.654
1341739414,59.984,122.638
1341739415,59.978,122.603
1341739416,60.01,122.601
1341739417,59.987,122.54
1341739418,59.978,122.598
1341739419,60.007,122.634
1341739420,59.987,122.662
1341739421,59.978,122.664
1341739422,60.003,122.596
1341739423,59.987,122.583
1341739424,59.982,122.643
1341739425,59.978,122.591
1341739426,59.987,122.584
1341739427,59.986,122.552
1341739428,59.978,122.465
1341739429,59.989,122.45
1341739430,59.985,122.514
1341739431,59.978,122.634
1341739432,59.99,122.657
1341739433,59.981,122.633
1341739434,60.008,122.635
1341739436,59.991,122.626
1341739437,59.977,122.66
1341739438,59.992,122.67
1341739439,59.98,122.654
1341739440,60.009,122.649
1341739441,59.989,122.67
1341739442,59.978,122.686
1341739443,59.991,122.663
1341739444,59.983,122.676
1341739445,60.002,122.642
1341739446,59.989,122.689
1341739447,59.981,122.671
1341739448,59.978,122.687
1341739449,59.985,122.621
1341739450,59.985,122.722
1341739451,59.978,122.693
1341739452,60.003,122.688
1341739453,59.986,122.697
1341739454,59.986,122.633
1341739455,59.978,122.616
1341739456,60.007,122.562
1341739457,59.987,122.543
1341739458,59.979,122.519
1341739459,59.978,122.552
1341739460,59.986,122.622
1341739462,59.987,122.634
1341739463,59.978,122.612
1341739464,60.008,122.549
1341739465,59.988,122.594
1341739466,59.978,122.582
1341739467,60.005,122.558
1341739468,59.988,122.561
1341739469,59.979,122.574
1341739470,60.004,122.572
1341739471,59.988,122.574
1341739472,59.979,122.621
1341739473,60.004,122.687
1341739474,59.989,122.71
1341739475,59.979,122.649
1341739476,59.978,122.627
1341739477,59.986,122.812
1341739478,59.983,123.061
1341739479,59.978,123.061
1341739480,60.006,123.066
1341739481,59.983,123.11
1341739482,59.983,123.093
1341739483,59.978,123.093
1341739484,60.003,123.044
1341739485,59.984,123.055
1341739486,59.983,123.022
1341739487,59.978,123.058
1341739489,59.978,123.029
1341739490,59.985,123.068
1341739491,59.984,123.025
1341739492,59.978,123.101
1341739493,59.978,123.18
1341739494,60.006,123.124
1341739495,59.984,123.172
1341739496,59.982,123.144
1341739497,59.978,123.127
1341739498,60.003,123.048
1341739499,59.985,123.014
1341739500,59.983,122.988
1341739501,59.978,123.048
1341739502,60.008,123.099
1341739503,59.987,123.05
1341739504,59.979,123.058
1341739505,60.004,123.006
1341739506,59.987,123.09
1341739507,59.981,123.126
1341739508,60.003,123.104
1341739509,59.99,123.095
1341739510,59.978,123.061
1341739511,60.01,123.046
1341739512,59.989,123.036
1341739513,60.003,123.036
1341739514,59.992,123.051
1341739516,59.978,123.126
1341739517,60.01,123.133
1341739518,59.989,123.132
1341739519,59.978,123.094
1341739520,59.99,123.116
1341739521,59.984,123.183
1341739522,60.003,123.16
1341739523,59.989,123.211
1341739524,59.979,123.218
1341739525,60.009,123.188
1341739526,59.989,123.151
1341739527,59.978,123.162
1341739528,59.991,123.124
1341739529,59.983,123.151
1341739530,60.006,123.156
1341739531,59.991,123.166
1341739532,59.978,123.207
1341739533,60.013,123.217
1341739534,59.986,123.253
1341739535,60.005,123.207
1341739536,59.993,123.173
1341739537,59.978,123.261
1341739538,59.993,123.517
1341739539,59.981,123.48
1341739540,60.012,123.418
1341739542,59.987,123.403
1341739543,60.007,123.434
1341739544,59.992,123.496
1341739545,59.978,123.435
1341739546,59.995,123.448
1341739547,59.978,123.372
1341739548,59.997,123.423
1341739549,59.978,123.464
1341739550,59.998,123.412
1341739551,60.006,123.416
1341739552,59.993,123.39
1341739553,60.012,123.423
1341739554,59.987,123.429
1341739555,60.021,123.462
1341739556,60.003,123.44
1341739557,59.996,123.456
1341739558,60.011,123.444
1341739559,59.988,123.469
1341739560,60.02,123.474
1341739561,59.979,123.482
1341739562,59.998,123.507
1341739563,60.011,123.502
1341739564,59.988,123.57
1341739565,60.027,123.441
1341739566,60.009,123.418
1341739567,59.99,123.309
1341739569,60.018,123.373
1341739570,59.981,123.397
1341739571,59.999,123.487
1341739572,60.011,123.744
1341739573,59.987,123.57
1341739574,60.02,123.623
1341739575,59.979,123.626
1341739576,60,123.641
1341739577,60.005,123.637
1341739578,59.994,123.661
1341739579,60.01,123.607
1341739580,59.989,123.556
1341739581,60.018,123.537
1341739582,59.981,123.441
1341739583,60.002,123.45
1341739584,60.008,123.462
1341739585,59.991,123.561
1341739586,60.022,123.468
1341739587,60.004,123.472
1341739588,59.995,123.413
1341739589,60.021,123.415
1341739590,60.003,123.341
1341739591,59.996,123.36
1341739592,60.013,123.377
1341739593,59.986,123.343
1341739594,60.025,123.384
1341739596,60.007,123.369
1341739597,59.992,123.452
1341739598,60.021,123.4
1341739599,60.005,123.421
1341739600,59.995,123.403
1341739601,60.017,123.392
1341739602,59.982,123.261
1341739603,60,123.079
1341739604,60.014,123.084
1341739605,59.984,123.07
1341739606,60.001,123.054
1341739607,60.016,122.961
1341739608,59.983,122.933
1341739609,59.998,122.944
1341739610,60.023,122.898
1341739611,60.01,122.91
1341739612,59.988,122.917
1341739613,60.002,122.96
1341739614,60.022,122.957
1341739615,60.01,122.977
1341739616,59.989,122.993
1341739617,60.002,123.014
1341739618,60.018,122.999
1341739619,60.009,123.001
1341739620,59.993,122.983
1341739622,60.027,122.938
1341739623,60.016,122.87
1341739624,60.007,122.844
1341739625,59.996,122.853
1341739626,60.027,122.827
1341739627,60.019,122.946
1341739628,60.008,122.917
1341739629,59.992,122.908
1341739630,60.027,122.823
1341739631,60.017,122.785
1341739632,60.007,122.842
1341739633,59.997,122.831
1341739634,60.027,122.841
1341739635,60.018,122.748
1341739636,60.009,122.821
1341739637,59.991,122.842
1341739638,60.001,122.842
1341739639,60.027,122.884
1341739640,60.02,122.877
1341739641,60.009,122.886
1341739642,59.991,122.865
1341739643,60.027,122.881
1341739644,60.013,122.86
1341739645,59.986,122.893
1341739646,60.002,122.884
1341739647,60.012,122.944
1341739649,59.987,122.958
1341739650,60.026,122.968
1341739651,60.008,122.905
1341739652,59.991,122.886
1341739653,60.019,122.888
1341739654,59.98,122.88
1341739655,60.001,122.894
1341739656,60.008,122.867
1341739657,59.991,122.865
1341739658,60.013,122.903
1341739659,59.986,122.822
1341739660,60.016,122.939
1341739661,59.983,122.917
1341739662,60.017,122.891
1341739663,59.982,122.838
1341739664,60.018,122.832
1341739665,59.981,122.753
1341739666,60.023,122.746
1341739667,59.978,122.773
1341739668,59.997,122.853
1341739669,60.008,122.855
1341739670,59.992,122.819
1341739671,60.017,122.795
1341739672,59.983,122.778
1341739673,60.026,122.784
1341739674,60.006,122.789
