livingroom:tv,1339579066,0,4
master:monitor,1339579066,3.415,21
master:macmini,1339579066,5.373,21
basement:dehumidifier,1339579067,432.67,12
basement:hrv,1339579067,8.526,12
livingroom:cablebox,1339579067,18.806,4
livingroom:tivo,1339579067,19.633,4
kitchen:coffeepot,1339579067,0.802,25
kitchen:toaster,1339579068,0,24
basement:batteries,1339579068,0,13
basement:freezer,1339579068,114.538,13
basement:waterpump,1339579068,0,12
master:timemachine,1339579069,12.099,21
master:printer,1339579069,10.742,21
livingroom:ac,1339579070,0.052,9
livingroom:fan,1339579070,0,9
master:ac,1339579070,413.311,21
master:fan,1339579071,0,21
bedroom:ac,1339579071,45.891,19
bedroom:fan,1339579071,0,19
kitchen:tassimo,1339579072,0,24
livingroom:tv,1339579072,0,4
livingroom:tv,1339579075,0,4
livingroom:tv,1339579078,0,4
master:ac,1339579080,414.441,21
livingroom:tv,1339579080,0,4
livingroom:tv,1339579083,0,4
master:ac,1339579085,415.536,21
livingroom:tv,1339579086,0,4
master:macmini,1339579086,6.867,21
basement:freezer,1339579087,113.39,13
livingroom:tv,1339579089,0,4
master:macmini,1339579089,5.533,21
livingroom:tv,1339579092,0,4
master:ac,1339579094,416.829,21
livingroom:tv,1339579094,0,4
livingroom:tv,1339579097,0,4
livingroom:tv,1339579100,0,4
livingroom:tv,1339579103,0,4
basement:freezer,1339579104,114.393,13
livingroom:tv,1339579105,0,4
master:macmini,1339579106,10.211,21
master:ac,1339579108,418.176,21
livingroom:tv,1339579108,0,4
master:macmini,1339579108,6.719,21
livingroom:tv,1339579111,0,4
master:macmini,1339579111,5.565,21
livingroom:tv,1339579114,0,4
livingroom:tv,1339579116,0,4
livingroom:tv,1339579119,0,4
master:ac,1339579121,419.336,21
livingroom:tv,1339579122,0,4
master:ac,1339579126,420.599,21
livingroom:tv,1339579127,0,4
livingroom:tv,1339579130,0,4
livingroom:tv,1339579132,0,4
master:ac,1339579135,422.269,21
livingroom:tv,1339579135,0,4
livingroom:tv,1339579138,0,4
master:macmini,1339579138,6.636,21
livingroom:tv,1339579141,0,4
master:macmini,1339579141,5.565,21
livingroom:lamp1,1339579142,0,4
master:ac,1339579143,423.393,21
livingroom:tv,1339579144,0,4
livingroom:lamp2,1339579145,0,4
livingroom:tv,1339579146,0,4
livingroom:dvd,1339579149,0,4
livingroom:tv,1339579149,0,4
livingroom:tv,1339579152,0,4
livingroom:receiver,1339579153,0,4
master:ac,1339579154,424.768,21
livingroom:tv,1339579155,0,4
livingroom:tv,1339579158,0,4
master:ac,1339579160,426.466,21
livingroom:tv,1339579160,0,4
basement:freezer,1339579162,113.353,13
livingroom:tv,1339579163,0,4
master:macmini,1339579163,9.331,21
livingroom:tv,1339579166,0,4
master:macmini,1339579166,7.924,21
livingroom:tv,1339579169,0,4
master:macmini,1339579169,6.452,21
livingroom:subwoofer,1339579170,10,4
livingroom:tv,1339579172,0,4
master:ac,1339579174,427.839,21
livingroom:tv,1339579175,0,4
livingroom:tv,1339579177,0,4
livingroom:wii,1339579177,2,4
livingroom:tv,1339579180,0,4
livingroom:tv,1339579183,0,4
kitchen:panini,1339579184,1,25
livingroom:tv,1339579186,0,4
master:macmini,1339579186,5.36,21
livingroom:tv,1339579188,0,4
kitchen:telephone,1339579191,0,26
livingroom:tv,1339579191,0,4
livingroom:tv,1339579194,0,4
basement:washingmachine,1339579195,1,14
livingroom:tv,1339579197,0,4
basement:tv,1339579198,0,13
livingroom:tv,1339579200,0,4
livingroom:tv,1339579202,0,4
master:lamp1,1339579205,0,21
livingroom:tv,1339579205,0,4
master:macmini,1339579205,6.836,21
livingroom:tv,1339579208,0,4
master:macmini,1339579208,5.543,21
livingroom:tv,1339579211,0,4
master:iphone1,1339579212,1,21
master:ac,1339579213,428.961,21
livingroom:tv,1339579214,0,4
livingroom:tv,1339579216,0,4
master:clock1,1339579219,0,21
livingroom:tv,1339579219,0,4
livingroom:tv,1339579222,0,4
livingroom:tv,1339579225,0,4
master:macmini,1339579225,10.179,21
master:nightstand2,1339579226,3,21
livingroom:tv,1339579228,0,4
master:macmini,1339579228,5.549,21
livingroom:tv,1339579230,0,4
master:clockphone,1339579233,5,21
livingroom:tv,1339579233,0,4
livingroom:tv,1339579236,0,4
master:cablemodem,1339579236,0,21
master:ac,1339579238,166.713,21
master:ac,1339579238,428.857,21
livingroom:tv,1339579239,0,4
master:desklamp,1339579240,1,21
livingroom:tv,1339579242,0,4
bedroom:lamp1,1339579244,1,19
livingroom:tv,1339579245,0,4
master:ac,1339579247,430.255,21
livingroom:tv,1339579247,0,4
bedroom:lamp2,1339579248,0,19
livingroom:tv,1339579250,0,4
bedroom:video,1339579251,5,19
bedroom:noise,1339579254,8,19
bedroom:nitelight,1339579258,2,19
bedroom:ipod,1339579262,2,19
guest:lamp,1339579265,1,3
livingroom:tv,1339579266,0,4
guest:clock,1339579269,2,3
master:ac,1339579271,433.34,21
guest:desklamp,1339579273,0,3
livingroom:tv,1339579273,0,4
livingroom:tv,1339579276,0,4
livingroom:tv,1339579279,0,4
guest:laptop,1339579279,0,3
master:ac,1339579281,432.245,21
livingroom:tv,1339579281,0,4
guest:monitor,1339579282,0,3
livingroom:tv,1339579284,0,4
livingroom:tv,1339579287,0,4
master:macmini,1339579287,7.866,21
livingroom:tv,1339579290,0,4
master:macmini,1339579290,9.27,21
livingroom:tv,1339579293,0,4
master:macmini,1339579293,6.717,21
master:ac,1339579295,433.298,21
livingroom:tv,1339579295,0,4
master:macmini,1339579296,5.532,21
livingroom:tv,1339579298,0,4
livingroom:tv,1339579298,0,4
livingroom:tv,1339579301,0,4
master:ac,1339579303,434.426,21
livingroom:tv,1339579304,0,4
livingroom:tv,1339579307,0,4
livingroom:tv,1339579309,0,4
livingroom:tv,1339579312,0,4
livingroom:tv,1339579315,0,4
livingroom:tv,1339579318,0,4
master:ac,1339579320,435.733,21
livingroom:tv,1339579320,0,4
livingroom:tv,1339579323,0,4
livingroom:tv,1339579326,0,4
master:ac,1339579328,436.863,21
livingroom:tv,1339579329,0,4
livingroom:tv,1339579332,0,4
livingroom:tv,1339579334,0,4
master:ac,1339579337,437.943,21
livingroom:tv,1339579337,0,4
livingroom:tv,1339579340,0,4
livingroom:tv,1339579343,0,4
livingroom:tv,1339579346,0,4
livingroom:tv,1339579348,0,4
master:macmini,1339579349,13.997,21
livingroom:tv,1339579351,0,4
master:macmini,1339579352,5.574,21
master:lamp1,1339579353,0,21
master:ac,1339579354,439.402,21
livingroom:tv,1339579354,0,4
livingroom:tv,1339579357,0,4
livingroom:tv,1339579360,0,4
livingroom:tv,1339579363,0,4
master:ac,1339579365,441.002,21
livingroom:tv,1339579366,0,4
livingroom:tv,1339579368,0,4
livingroom:tv,1339579371,0,4
master:nightstand2,1339579372,3,21
livingroom:tv,1339579374,0,4
master:cablemodem,1339579375,0,21
livingroom:tv,1339579377,0,4
master:desklamp,1339579379,1,21
livingroom:tv,1339579380,0,4
livingroom:tv,1339579382,0,4
livingroom:tv,1339579385,0,4
livingroom:tv,1339579390,0,4
livingroom:tv,1339579393,0,4
