livingroom:lamp1,1341134366,0,4
livingroom:lamp2,1341134373,0,4
livingroom:dvd,1341134376,0,4
livingroom:receiver,1341134379,0,4
livingroom:subwoofer,1341134383,12,4
livingroom:wii,1341134398,2,4
kitchen:panini,1341134404,1,25
kitchen:telephone,1341134412,0,26
basement:washingmachine,1341134419,1,14
basement:tv,1341134421,0,13
master:lamp1,1341134428,0,21
master:iphone1,1341134435,1,21
master:clock1,1341134442,0,21
master:nightstand2,1341134449,4,21
master:clockphone,1341134456,5,21
master:cablemodem,1341134459,0,21
master:desklamp,1341134463,1,21
bedroom:lamp1,1341134467,1,19
bedroom:lamp2,1341134471,0,19
bedroom:video,1341134474,5,19
bedroom:noise,1341134477,8,19
bedroom:ipod,1341134484,2,19
bedroom:nitelight,1341134488,1,19
guest:lamp,1341134492,0,3
guest:clock,1341134495,2,3
guest:desklamp,1341134498,0,3
guest:monitor,1341134501,0,3
guest:laptop,1341134505,0,3
basement:tv,1341134822,0,13
basement:tv,1341136224,0,13
master:lamp1,1341137612,0,21
master:nightstand2,1341137616,4,21
master:cablemodem,1341137619,0,21
master:desklamp,1341137623,1,21
master:lamp1,1341137853,0,21
master:nightstand2,1341137857,4,21
master:cablemodem,1341137861,0,21
master:desklamp,1341137864,1,21
master:lamp1,1341137975,0,21
master:nightstand2,1341137979,4,21
master:cablemodem,1341137982,0,21
master:desklamp,1341137986,1,21
master:lamp1,1341138097,0,21
master:nightstand2,1341138100,4,21
master:cablemodem,1341138103,0,21
master:desklamp,1341138107,1,21
basement:tv,1341138440,0,13
master:lamp1,1341138544,0,21
master:nightstand2,1341138547,3,21
master:cablemodem,1341138550,0,21
master:desklamp,1341138554,1,21
master:lamp1,1341139547,0,21
master:nightstand2,1341139550,3,21
master:cablemodem,1341139553,0,21
master:desklamp,1341139556,1,21
basement:tv,1341139855,0,13
master:lamp1,1341141372,0,21
master:nightstand2,1341141375,3,21
master:cablemodem,1341141378,0,21
master:desklamp,1341141382,1,21
basement:tv,1341142007,0,13
kitchen:panini,1341142254,1,25
kitchen:panini,1341142260,1,25
kitchen:panini,1341142266,0,25
kitchen:panini,1341142285,1,25
kitchen:panini,1341142326,1,25
kitchen:panini,1341142772,1,25
basement:tv,1341143421,0,13
master:lamp1,1341143601,0,21
master:nightstand2,1341143608,3,21
master:cablemodem,1341143611,0,21
master:desklamp,1341143614,1,21
basement:tv,1341145700,0,13
basement:tv,1341147131,0,13
basement:tv,1341149334,0,13
basement:tv,1341150760,0,13
basement:tv,1341150977,0,13
basement:tv,1341151295,0,13
master:lamp1,1341151317,0,21
master:nightstand2,1341151323,0,21
master:cablemodem,1341151327,0,21
master:desklamp,1341151330,1,21
basement:tv,1341151391,0,13
master:lamp1,1341152778,0,21
basement:tv,1341152781,0,13
master:nightstand2,1341152784,2,21
master:cablemodem,1341152797,0,21
master:desklamp,1341152804,1,21
master:lamp1,1341152897,1,21
master:lamp1,1341152898,0,21
master:nightstand2,1341152901,3,21
master:cablemodem,1341152904,0,21
master:desklamp,1341152913,1,21
livingroom:lamp1,1341154140,0,4
livingroom:lamp2,1341154144,0,4
livingroom:dvd,1341154146,0,4
livingroom:receiver,1341154150,0,4
livingroom:lamp1,1341154153,0,4
livingroom:subwoofer,1341154157,12,4
livingroom:lamp2,1341154160,0,4
livingroom:dvd,1341154166,0,4
livingroom:receiver,1341154173,0,4
livingroom:subwoofer,1341154179,11,4
livingroom:lamp1,1341154207,0,4
livingroom:lamp2,1341154236,0,4
livingroom:lamp1,1341154240,0,4
livingroom:dvd,1341154243,0,4
livingroom:lamp2,1341154246,0,4
livingroom:receiver,1341154250,0,4
livingroom:dvd,1341154254,0,4
livingroom:subwoofer,1341154257,11,4
livingroom:receiver,1341154260,0,4
livingroom:lamp1,1341154264,0,4
livingroom:subwoofer,1341154270,11,4
livingroom:lamp2,1341154277,0,4
livingroom:lamp1,1341154282,0,4
livingroom:dvd,1341154289,0,4
livingroom:lamp2,1341154295,0,4
livingroom:lamp1,1341154303,0,4
livingroom:receiver,1341154305,0,4
master:lamp1,1341154308,0,21
livingroom:dvd,1341154313,0,4
livingroom:lamp2,1341154315,0,4
livingroom:subwoofer,1341154319,11,4
livingroom:lamp1,1341154323,0,4
master:nightstand2,1341154326,3,21
livingroom:receiver,1341154329,0,4
livingroom:dvd,1341154333,0,4
kitchen:panini,1341154339,1,25
livingroom:lamp2,1341154345,0,4
master:cablemodem,1341154351,0,21
livingroom:subwoofer,1341154358,10,4
livingroom:lamp1,1341154364,0,4
livingroom:receiver,1341154371,0,4
livingroom:dvd,1341154378,0,4
master:desklamp,1341154384,1,21
master:lamp1,1341154390,0,21
livingroom:lamp2,1341154394,0,4
livingroom:lamp1,1341154397,0,4
livingroom:subwoofer,1341154401,12,4
livingroom:receiver,1341154404,0,4
master:nightstand2,1341154407,3,21
livingroom:dvd,1341154411,0,4
livingroom:lamp2,1341154413,0,4
livingroom:subwoofer,1341154420,10,4
master:cablemodem,1341154426,0,21
livingroom:receiver,1341154434,0,4
livingroom:dvd,1341154440,0,4
master:desklamp,1341154446,1,21
livingroom:subwoofer,1341154453,12,4
livingroom:receiver,1341154460,0,4
livingroom:subwoofer,1341154467,10,4
livingroom:roku,1341154470,10,4
livingroom:lamp1,1341154605,0,4
livingroom:lamp2,1341154607,0,4
livingroom:dvd,1341154610,0,4
livingroom:lamp1,1341154613,0,4
livingroom:receiver,1341154617,0,4
livingroom:lamp2,1341154620,0,4
livingroom:lamp1,1341154623,0,4
livingroom:dvd,1341154630,0,4
livingroom:subwoofer,1341154634,11,4
livingroom:lamp2,1341154636,0,4
livingroom:receiver,1341154640,0,4
livingroom:lamp1,1341154643,0,4
livingroom:dvd,1341154651,0,4
livingroom:subwoofer,1341154658,12,4
livingroom:lamp2,1341154663,0,4
livingroom:receiver,1341154670,0,4
livingroom:lamp1,1341154677,0,4
livingroom:dvd,1341154690,0,4
livingroom:subwoofer,1341154694,12,4
livingroom:lamp2,1341154696,12,4
livingroom:receiver,1341154700,0,4
livingroom:lamp1,1341154702,0,4
livingroom:dvd,1341154709,0,4
livingroom:subwoofer,1341154716,11,4
livingroom:lamp2,1341154722,0,4
livingroom:lamp1,1341154728,0,4
livingroom:receiver,1341154735,0,4
livingroom:dvd,1341154742,0,4
livingroom:lamp2,1341154748,0,4
livingroom:subwoofer,1341154752,11,4
livingroom:receiver,1341154755,0,4
livingroom:dvd,1341154758,0,4
livingroom:subwoofer,1341154765,11,4
livingroom:receiver,1341154778,0,4
livingroom:lamp1,1341154784,0,4
livingroom:subwoofer,1341154791,11,4
livingroom:lamp2,1341154797,0,4
master:lamp1,1341154804,0,21
livingroom:dvd,1341154810,0,4
master:nightstand2,1341154817,3,21
livingroom:receiver,1341154825,0,4
master:cablemodem,1341154827,0,21
livingroom:lamp1,1341154830,0,4
bedroom:lamp1,1341154834,1,19
livingroom:subwoofer,1341154837,11,4
livingroom:lamp2,1341154844,0,4
master:desklamp,1341154847,0,21
master:lamp1,1341154850,0,21
bedroom:lamp2,1341154880,0,19
livingroom:dvd,1341154886,0,4
master:nightstand2,1341154915,3,21
bedroom:noise,1341154919,1,19
livingroom:receiver,1341154923,0,4
master:lamp1,1341154925,0,21
master:cablemodem,1341154928,0,21
livingroom:lamp1,1341154935,0,4
livingroom:subwoofer,1341154942,12,4
bedroom:nitelight,1341154945,2,19
master:nightstand2,1341154948,2,21
master:desklamp,1341154951,1,21
livingroom:lamp2,1341154955,0,4
livingroom:lamp1,1341154961,0,4
master:cablemodem,1341154969,0,21
livingroom:dvd,1341154976,0,4
