livingroom:tv,1338887854,0,4
master:monitor,1338887854,3.433,21
master:macmini,1338887855,5.358,21
basement:dehumidifier,1338887855,1.226,12
basement:hrv,1338887855,9.31,12
livingroom:cablebox,1338887856,18.774,4
livingroom:tivo,1338887856,19.624,4
kitchen:coffeepot,1338887856,0.813,25
kitchen:toaster,1338887856,0,24
basement:batteries,1338887857,0,13
basement:freezer,1338887857,114.911,13
basement:waterpump,1338887857,0,12
master:timemachine,1338887858,12.136,21
master:printer,1338887858,13.704,21
livingroom:ac,1338887858,0,9
livingroom:fan,1338887859,0,9
master:ac,1338887859,0,21
master:fan,1338887859,0,21
bedroom:ac,1338887859,0,19
bedroom:fan,1338887860,0,19
kitchen:tassimo,1338887860,0,24
livingroom:tv,1338887860,0,4
livingroom:tv,1338887863,0,4
livingroom:tv,1338887866,0,4
livingroom:tv,1338887869,0,4
livingroom:tv,1338887872,0,4
livingroom:tv,1338887875,0,4
livingroom:tv,1338887877,0,4
livingroom:tv,1338887880,0,4
livingroom:tv,1338887883,0,4
livingroom:tv,1338887886,0,4
livingroom:tv,1338887888,0,4
livingroom:tv,1338887891,0,4
livingroom:tv,1338887894,0,4
livingroom:tv,1338887897,0,4
livingroom:tv,1338887900,0,4
livingroom:tv,1338887902,0,4
livingroom:tv,1338887905,0,4
livingroom:tv,1338887908,0,4
livingroom:tv,1338887911,0,4
livingroom:tv,1338887914,0,4
livingroom:tv,1338887914,0,4
livingroom:tv,1338887917,0,4
master:macmini,1338887917,8.605,21
livingroom:tv,1338887919,0,4
master:macmini,1338887920,5.517,21
livingroom:tv,1338887922,0,4
livingroom:tv,1338887925,0,4
livingroom:tv,1338887928,0,4
livingroom:tv,1338887930,0,4
livingroom:lamp1,1338887930,0,4
livingroom:tv,1338887933,0,4
livingroom:lamp2,1338887934,0,4
livingroom:tv,1338887936,0,4
livingroom:dvd,1338887938,0,4
livingroom:tv,1338887939,0,4
livingroom:receiver,1338887941,0,4
livingroom:tv,1338887941,0,4
livingroom:tv,1338887944,0,4
livingroom:subwoofer,1338887945,11,4
livingroom:tv,1338887947,0,4
livingroom:tv,1338887950,0,4
basement:dehumidifier,1338887950,60.428,12
livingroom:wii,1338887952,2,4
livingroom:tv,1338887953,0,4
basement:dehumidifier,1338887953,450.359,12
livingroom:tv,1338887955,0,4
basement:dehumidifier,1338887956,406.861,12
livingroom:tv,1338887958,0,4
basement:dehumidifier,1338887958,433.043,12
kitchen:panini,1338887959,1,25
livingroom:tv,1338887961,0,4
basement:dehumidifier,1338887961,431.345,12
livingroom:tv,1338887964,0,4
basement:dehumidifier,1338887964,423.367,12
kitchen:telephone,1338887965,0,26
livingroom:tv,1338887966,0,4
basement:dehumidifier,1338887967,420.978,12
livingroom:tv,1338887969,0,4
basement:dehumidifier,1338887970,417.771,12
livingroom:tv,1338887972,0,4
basement:dehumidifier,1338887972,415.163,12
basement:washingmachine,1338887973,0,14
livingroom:tv,1338887975,0,4
basement:dehumidifier,1338887975,412.548,12
livingroom:tv,1338887977,0,4
master:macmini,1338887978,9.53,21
basement:dehumidifier,1338887978,410.767,12
livingroom:tv,1338887980,0,4
basement:tv,1338887980,0,13
master:macmini,1338887981,5.523,21
basement:dehumidifier,1338887981,409.038,12
livingroom:tv,1338887983,0,4
basement:dehumidifier,1338887983,406.636,12
livingroom:tv,1338887986,0,4
basement:dehumidifier,1338887986,404.763,12
master:lamp1,1338887986,0,21
livingroom:tv,1338887989,0,4
basement:dehumidifier,1338887989,403.421,12
livingroom:tv,1338887991,0,4
master:iphone1,1338887994,2,21
livingroom:tv,1338887994,0,4
basement:dehumidifier,1338887994,401.832,12
livingroom:tv,1338887997,0,4
livingroom:tv,1338888000,0,4
master:clock1,1338888000,0,21
livingroom:tv,1338888002,0,4
basement:dehumidifier,1338888003,400.223,12
basement:hrv,1338888003,60.129,12
livingroom:tv,1338888005,0,4
basement:dehumidifier,1338888005,398.931,12
basement:hrv,1338888006,57.117,12
master:nightstand2,1338888008,4,21
livingroom:tv,1338888008,0,4
basement:hrv,1338888008,48.939,12
livingroom:tv,1338888011,0,4
basement:hrv,1338888011,47.359,12
livingroom:tv,1338888013,0,4
master:clockphone,1338888015,5,21
livingroom:tv,1338888016,0,4
master:cablemodem,1338888018,0,21
livingroom:tv,1338888019,0,4
livingroom:tv,1338888022,0,4
master:desklamp,1338888022,1,21
basement:hrv,1338888022,45.734,12
livingroom:tv,1338888024,0,4
basement:hrv,1338888025,43.709,12
bedroom:lamp1,1338888026,1,19
livingroom:tv,1338888027,0,4
bedroom:lamp2,1338888029,0,19
livingroom:tv,1338888030,0,4
bedroom:video,1338888033,5,19
livingroom:tv,1338888033,0,4
livingroom:tv,1338888036,0,4
basement:dehumidifier,1338888036,400.3,12
bedroom:noise,1338888037,9,19
livingroom:tv,1338888038,0,4
master:macmini,1338888039,10.096,21
bedroom:nitelight,1338888040,2,19
bedroom:ipod,1338888043,2,19
guest:lamp,1338888046,0,3
guest:clock,1338888050,3,3
guest:desklamp,1338888054,0,3
livingroom:tv,1338888054,0,4
master:macmini,1338888055,5.552,21
guest:monitor,1338888057,0,3
guest:laptop,1338888061,0,3
livingroom:tv,1338888061,0,4
basement:dehumidifier,1338888061,402.201,12
livingroom:tv,1338888066,0,4
basement:dehumidifier,1338888066,400.847,12
livingroom:tv,1338888068,0,4
livingroom:tv,1338888071,0,4
basement:dehumidifier,1338888071,402.176,12
livingroom:tv,1338888074,0,4
livingroom:tv,1338888076,0,4
livingroom:tv,1338888079,0,4
livingroom:tv,1338888082,0,4
basement:dehumidifier,1338888082,404.434,12
livingroom:tv,1338888085,0,4
basement:dehumidifier,1338888085,402.928,12
livingroom:tv,1338888087,0,4
basement:dehumidifier,1338888088,405.437,12
livingroom:tv,1338888090,0,4
livingroom:tv,1338888093,0,4
basement:dehumidifier,1338888093,403.324,12
basement:freezer,1338888094,113.81,13
livingroom:tv,1338888096,0,4
basement:dehumidifier,1338888096,405.948,12
livingroom:tv,1338888099,0,4
master:macmini,1338888099,7.683,21
basement:dehumidifier,1338888099,404.722,12
livingroom:tv,1338888101,0,4
master:macmini,1338888102,6.634,21
basement:dehumidifier,1338888102,301.861,12
livingroom:tv,1338888104,0,4
master:macmini,1338888104,5.546,21
basement:dehumidifier,1338888104,1.206,12
livingroom:tv,1338888107,0,4
livingroom:tv,1338888110,0,4
livingroom:tv,1338888112,0,4
basement:freezer,1338888114,114.966,13
livingroom:tv,1338888115,0,4
livingroom:tv,1338888118,0,4
livingroom:tv,1338888121,0,4
livingroom:tv,1338888123,0,4
livingroom:tv,1338888126,0,4
livingroom:tv,1338888129,0,4
livingroom:tv,1338888132,0,4
basement:freezer,1338888133,113.757,13
livingroom:tv,1338888135,0,4
livingroom:tv,1338888137,0,4
livingroom:tv,1338888140,0,4
livingroom:tv,1338888143,0,4
livingroom:tv,1338888146,0,4
livingroom:tv,1338888148,0,4
livingroom:tv,1338888151,0,4
livingroom:tv,1338888154,0,4
livingroom:tv,1338888157,0,4
livingroom:tv,1338888159,0,4
livingroom:tv,1338888162,0,4
livingroom:tv,1338888165,0,4
livingroom:tv,1338888167,0,4
livingroom:tv,1338888170,0,4
livingroom:tv,1338888173,0,4
livingroom:tv,1338888176,0,4
livingroom:tv,1338888178,0,4
