livingroom:lamp1,1336900693,0,4
livingroom:lamp2,1336900697,0,4
livingroom:dvd,1336900700,0,4
livingroom:receiver,1336900704,0,4
livingroom:subwoofer,1336900707,11,4
livingroom:roku,1336900711,6,4
livingroom:wii,1336900714,2,4
kitchen:tassimo,1336900717,0,24
kitchen:panini,1336900721,1,25
kitchen:refrigerator,1336900724,123,15
kitchen:microwave,1336900728,3,17
kitchen:telephone,1336900731,0,26
basement:washingmachine,1336900734,1,14
basement:tv,1336900738,0,13
basement:desklamp,1336900741,1,13
master:lamp1,1336900745,0,21
master:iphone1,1336900748,1,21
master:clock1,1336900752,0,21
master:nightstand2,1336900755,3,21
master:clockphone,1336900759,5,21
master:cablemodem,1336900762,0,21
master:desklamp,1336900766,1,21
bedroom:lamp1,1336900770,1,19
bedroom:lamp2,1336900773,0,19
bedroom:video,1336900777,6,19
bedroom:noise,1336900780,1,19
bedroom:nitelight,1336900784,2,19
bedroom:ipod,1336900787,1,19
guest:lamp,1336900790,0,3
guest:desklamp,1336900797,0,3
guest:monitor,1336900804,0,3
guest:clock,1336900807,3,3
guest:laptop,1336900811,0,3
basement:tv,1336901900,0,13
basement:desklamp,1336901904,1,13
basement:tv,1336903331,0,13
basement:desklamp,1336903335,1,13
basement:tv,1336904808,0,13
basement:desklamp,1336904811,2,13
basement:tv,1336906201,0,13
basement:desklamp,1336906205,1,13
basement:tv,1336907671,0,13
basement:desklamp,1336907674,2,13
basement:tv,1336908529,0,13
basement:desklamp,1336908533,2,13
basement:tv,1336908943,0,13
basement:desklamp,1336908947,1,13
kitchen:panini,1336909697,1,25
kitchen:panini,1336909710,1,25
kitchen:panini,1336909769,1,25
kitchen:panini,1336909796,1,25
kitchen:panini,1336909828,1,25
kitchen:panini,1336909856,1,25
kitchen:panini,1336909887,1,25
livingroom:lamp1,1336909912,0,4
livingroom:lamp2,1336909915,0,4
kitchen:panini,1336909919,1,25
livingroom:dvd,1336909923,0,4
livingroom:lamp1,1336909925,0,4
livingroom:receiver,1336909929,0,4
livingroom:lamp2,1336909931,0,4
livingroom:subwoofer,1336909936,12,4
livingroom:roku,1336909942,6,4
livingroom:dvd,1336909945,0,4
livingroom:lamp1,1336909949,0,4
livingroom:wii,1336909952,2,4
kitchen:panini,1336909955,1,25
livingroom:receiver,1336909958,0,4
livingroom:lamp2,1336909961,0,4
livingroom:subwoofer,1336909966,11,4
livingroom:dvd,1336909968,0,4
livingroom:roku,1336909972,6,4
livingroom:receiver,1336909975,0,4
livingroom:wii,1336909978,2,4
kitchen:panini,1336909984,1,25
livingroom:subwoofer,1336909988,11,4
livingroom:lamp1,1336909991,0,4
livingroom:roku,1336909995,6,4
livingroom:wii,1336910001,2,4
livingroom:lamp2,1336910003,0,4
livingroom:dvd,1336910008,0,4
livingroom:lamp1,1336910010,0,4
