livingroom:tv,1339060661,0,4
master:monitor,1339060661,3.438,21
master:macmini,1339060661,6.731,21
basement:dehumidifier,1339060661,406.354,12
basement:hrv,1339060662,9.102,12
livingroom:cablebox,1339060662,18.661,4
livingroom:tivo,1339060662,19.872,4
kitchen:coffeepot,1339060662,0.829,25
kitchen:toaster,1339060663,0,24
basement:batteries,1339060663,0,13
basement:freezer,1339060664,113.295,13
basement:waterpump,1339060664,0,12
master:timemachine,1339060664,12.101,21
master:printer,1339060664,13.745,21
livingroom:ac,1339060665,0,9
livingroom:fan,1339060665,0,9
master:ac,1339060665,0,21
master:fan,1339060665,0,21
bedroom:ac,1339060667,0,19
bedroom:fan,1339060667,0,19
kitchen:tassimo,1339060667,0,24
livingroom:tv,1339060667,0,4
livingroom:tv,1339060669,0,4
livingroom:tv,1339060673,0,4
livingroom:tv,1339060675,0,4
basement:dehumidifier,1339060675,407.622,12
livingroom:tv,1339060678,0,4
livingroom:tv,1339060680,0,4
livingroom:tv,1339060683,0,4
livingroom:tv,1339060686,0,4
livingroom:tv,1339060689,0,4
livingroom:tv,1339060691,0,4
basement:dehumidifier,1339060692,408.752,12
livingroom:tv,1339060694,0,4
master:macmini,1339060694,7.775,21
livingroom:tv,1339060697,0,4
master:macmini,1339060697,6.302,21
livingroom:tv,1339060699,0,4
basement:dehumidifier,1339060700,409.791,12
livingroom:tv,1339060702,0,4
livingroom:tv,1339060705,0,4
livingroom:tv,1339060708,0,4
livingroom:tv,1339060710,0,4
livingroom:tv,1339060713,0,4
livingroom:tv,1339060716,0,4
basement:dehumidifier,1339060716,410.961,12
livingroom:tv,1339060718,0,4
livingroom:tv,1339060721,0,4
livingroom:tv,1339060724,0,4
livingroom:tv,1339060727,0,4
livingroom:tv,1339060730,0,4
livingroom:tv,1339060732,0,4
livingroom:tv,1339060735,0,4
basement:dehumidifier,1339060735,412.12,12
livingroom:tv,1339060738,0,4
livingroom:tv,1339060741,0,4
livingroom:lamp1,1339060741,0,4
livingroom:tv,1339060743,0,4
livingroom:lamp2,1339060744,0,4
livingroom:tv,1339060746,0,4
basement:dehumidifier,1339060746,413.456,12
livingroom:dvd,1339060749,0,4
livingroom:tv,1339060749,0,4
livingroom:tv,1339060752,0,4
livingroom:receiver,1339060752,0,4
livingroom:tv,1339060754,0,4
livingroom:subwoofer,1339060756,12,4
livingroom:tv,1339060757,0,4
livingroom:tv,1339060760,0,4
livingroom:wii,1339060763,2,4
livingroom:tv,1339060763,0,4
livingroom:tv,1339060765,0,4
livingroom:tv,1339060768,0,4
kitchen:panini,1339060769,1,25
livingroom:tv,1339060771,0,4
basement:dehumidifier,1339060771,414.578,12
livingroom:tv,1339060774,0,4
kitchen:telephone,1339060776,0,26
livingroom:tv,1339060776,0,4
livingroom:tv,1339060779,0,4
basement:dehumidifier,1339060779,415.596,12
livingroom:tv,1339060782,0,4
basement:washingmachine,1339060783,1,14
livingroom:tv,1339060784,0,4
livingroom:tv,1339060787,0,4
basement:tv,1339060790,0,13
livingroom:tv,1339060790,0,4
livingroom:tv,1339060793,0,4
master:macmini,1339060793,7.964,21
livingroom:tv,1339060795,0,4
master:macmini,1339060796,6.216,21
master:lamp1,1339060797,0,21
livingroom:tv,1339060798,0,4
livingroom:tv,1339060801,0,4
livingroom:tv,1339060804,0,4
basement:dehumidifier,1339060804,416.805,12
master:iphone1,1339060804,1,21
livingroom:tv,1339060806,0,4
livingroom:tv,1339060809,0,4
master:clock1,1339060811,0,21
livingroom:tv,1339060812,0,4
livingroom:tv,1339060815,0,4
master:macmini,1339060815,10.453,21
livingroom:tv,1339060817,0,4
master:macmini,1339060818,5.976,21
master:nightstand2,1339060818,4,21
livingroom:tv,1339060820,0,4
livingroom:tv,1339060823,0,4
basement:dehumidifier,1339060823,418.185,12
master:clockphone,1339060825,6,21
livingroom:tv,1339060826,0,4
livingroom:tv,1339060826,0,4
livingroom:tv,1339060828,0,4
master:cablemodem,1339060828,0,21
livingroom:tv,1339060831,0,4
master:desklamp,1339060832,1,21
livingroom:tv,1339060834,0,4
master:macmini,1339060834,8.112,21
bedroom:lamp1,1339060836,1,19
livingroom:tv,1339060836,0,4
master:macmini,1339060837,5.826,21
basement:freezer,1339060838,112.24,13
livingroom:tv,1339060839,0,4
bedroom:lamp2,1339060839,0,19
livingroom:tv,1339060842,0,4
basement:dehumidifier,1339060842,419.277,12
bedroom:video,1339060843,6,19
livingroom:tv,1339060844,0,4
master:macmini,1339060845,7.444,21
bedroom:noise,1339060846,9,19
bedroom:nitelight,1339060850,2,19
bedroom:ipod,1339060853,1,19
guest:lamp,1339060857,1,3
livingroom:tv,1339060860,0,4
master:macmini,1339060860,5.805,21
guest:clock,1339060861,3,3
guest:desklamp,1339060864,0,3
livingroom:tv,1339060866,0,4
master:macmini,1339060866,7.1,21
livingroom:tv,1339060867,0,4
guest:monitor,1339060867,0,3
master:macmini,1339060869,5.827,21
livingroom:tv,1339060870,0,4
guest:laptop,1339060871,0,3
livingroom:tv,1339060872,0,4
master:macmini,1339060874,6.881,21
basement:dehumidifier,1339060874,420.579,12
livingroom:tv,1339060875,0,4
master:macmini,1339060877,9.953,21
livingroom:tv,1339060878,0,4
master:macmini,1339060880,6.012,21
livingroom:tv,1339060880,0,4
livingroom:tv,1339060883,0,4
livingroom:tv,1339060886,0,4
livingroom:tv,1339060889,0,4
livingroom:tv,1339060891,0,4
livingroom:tv,1339060894,0,4
livingroom:tv,1339060897,0,4
livingroom:tv,1339060900,0,4
livingroom:tv,1339060900,0,4
livingroom:tv,1339060902,0,4
livingroom:tv,1339060905,0,4
livingroom:tv,1339060908,0,4
master:macmini,1339060910,7.155,21
livingroom:tv,1339060910,0,4
master:macmini,1339060912,5.995,21
livingroom:tv,1339060913,0,4
livingroom:tv,1339060916,0,4
livingroom:tv,1339060919,0,4
basement:dehumidifier,1339060921,1.24,12
livingroom:tv,1339060921,0,4
livingroom:tv,1339060924,0,4
livingroom:tv,1339060927,0,4
livingroom:tv,1339060930,0,4
livingroom:tv,1339060932,0,4
livingroom:tv,1339060935,0,4
master:macmini,1339060937,10.247,21
livingroom:tv,1339060938,0,4
master:macmini,1339060940,5.941,21
livingroom:tv,1339060941,0,4
livingroom:tv,1339060943,0,4
livingroom:tv,1339060946,0,4
livingroom:tv,1339060949,0,4
livingroom:tv,1339060952,0,4
livingroom:tv,1339060954,0,4
livingroom:tv,1339060957,0,4
livingroom:tv,1339060960,0,4
livingroom:tv,1339060962,0,4
livingroom:tv,1339060965,0,4
livingroom:tv,1339060968,0,4
livingroom:tv,1339060971,0,4
livingroom:tv,1339060973,0,4
livingroom:tv,1339060976,0,4
livingroom:tv,1339060979,0,4
livingroom:tv,1339060981,0,4
livingroom:tv,1339060984,0,4
master:macmini,1339060986,7.085,21
livingroom:tv,1339060987,0,4
master:macmini,1339060989,5.78,21
livingroom:tv,1339060990,0,4
livingroom:tv,1339060992,0,4
livingroom:tv,1339060995,0,4
master:macmini,1339060997,7.846,21
livingroom:tv,1339060998,0,4
master:macmini,1339061000,6.285,21
livingroom:tv,1339061001,0,4
livingroom:tv,1339061003,0,4
livingroom:tv,1339061006,0,4
livingroom:tv,1339061009,0,4
livingroom:tv,1339061011,0,4
livingroom:tv,1339061014,0,4
livingroom:tv,1339061017,0,4
livingroom:tv,1339061020,0,4
livingroom:tv,1339061022,0,4
livingroom:tv,1339061025,0,4
livingroom:tv,1339061028,0,4
livingroom:tv,1339061031,0,4
livingroom:tv,1339061033,0,4
livingroom:tv,1339061036,0,4
basement:dehumidifier,1339061038,15.92,12
livingroom:tv,1339061039,0,4
basement:dehumidifier,1339061041,275.162,12
livingroom:tv,1339061042,0,4
basement:dehumidifier,1339061043,437.85,12
livingroom:tv,1339061044,0,4
livingroom:tv,1339061059,0,4
basement:dehumidifier,1339061060,429.742,12
livingroom:tv,1339061066,0,4
basement:dehumidifier,1339061066,422.612,12
livingroom:tv,1339061068,0,4
basement:dehumidifier,1339061069,421.196,12
livingroom:tv,1339061071,0,4
