livingroom:lamp1,1336814283,0,4
livingroom:lamp2,1336814286,0,4
livingroom:dvd,1336814290,0,4
livingroom:receiver,1336814294,0,4
livingroom:subwoofer,1336814298,12,4
livingroom:roku,1336814301,6,4
livingroom:wii,1336814305,2,4
kitchen:tassimo,1336814308,0,24
kitchen:panini,1336814311,1,25
kitchen:refrigerator,1336814314,2,15
kitchen:microwave,1336814318,4,17
kitchen:telephone,1336814321,0,26
basement:washingmachine,1336814325,0,14
basement:tv,1336814328,0,13
basement:desklamp,1336814332,2,13
master:lamp1,1336814335,0,21
master:iphone1,1336814339,1,21
master:clock1,1336814342,0,21
master:nightstand2,1336814346,2,21
master:clockphone,1336814350,6,21
master:cablemodem,1336814353,0,21
master:desklamp,1336814356,1,21
bedroom:lamp1,1336814360,1,19
bedroom:lamp2,1336814364,0,19
bedroom:video,1336814367,5,19
bedroom:noise,1336814371,1,19
bedroom:nitelight,1336814374,2,19
bedroom:ipod,1336814378,1,19
guest:lamp,1336814381,0,3
guest:clock,1336814384,2,3
guest:desklamp,1336814388,0,3
guest:monitor,1336814391,0,3
guest:laptop,1336814394,0,3
basement:tv,1336815608,0,13
basement:desklamp,1336815612,1,13
basement:tv,1336817078,0,13
basement:desklamp,1336817082,1,13
basement:tv,1336818520,0,13
basement:desklamp,1336818524,1,13
basement:tv,1336820017,0,13
basement:desklamp,1336820020,0,13
basement:tv,1336821495,0,13
basement:desklamp,1336821498,1,13
basement:tv,1336822986,0,13
basement:desklamp,1336822989,1,13
basement:tv,1336823930,0,13
basement:desklamp,1336823934,2,13
basement:tv,1336824350,0,13
basement:desklamp,1336824353,1,13
basement:tv,1336825732,0,13
basement:desklamp,1336825735,1,13
livingroom:lamp1,1336826843,0,4
livingroom:lamp2,1336826846,0,4
livingroom:dvd,1336826850,0,4
livingroom:receiver,1336826854,0,4
livingroom:subwoofer,1336826857,12,4
livingroom:roku,1336826860,6,4
livingroom:wii,1336826863,2,4
livingroom:lamp1,1336826866,0,4
livingroom:lamp2,1336826869,0,4
livingroom:dvd,1336826873,0,4
livingroom:receiver,1336826876,0,4
livingroom:subwoofer,1336826880,12,4
livingroom:roku,1336826883,7,4
livingroom:lamp1,1336826885,0,4
livingroom:wii,1336826889,2,4
livingroom:lamp2,1336826892,0,4
livingroom:dvd,1336826896,0,4
livingroom:receiver,1336826904,0,4
livingroom:subwoofer,1336826907,12,4
livingroom:roku,1336826911,6,4
livingroom:wii,1336826914,2,4
livingroom:lamp1,1336826936,0,4
livingroom:lamp2,1336826939,0,4
livingroom:dvd,1336826943,0,4
livingroom:receiver,1336826947,0,4
livingroom:subwoofer,1336826950,12,4
livingroom:lamp1,1336826953,0,4
livingroom:roku,1336826956,7,4
livingroom:lamp2,1336826960,0,4
livingroom:wii,1336826963,2,4
livingroom:dvd,1336826966,0,4
livingroom:receiver,1336826970,0,4
livingroom:lamp1,1336826972,0,4
livingroom:subwoofer,1336826976,12,4
livingroom:lamp2,1336826980,0,4
livingroom:lamp1,1336826983,0,4
livingroom:roku,1336826986,6,4
livingroom:dvd,1336826988,0,4
livingroom:lamp2,1336826992,0,4
livingroom:wii,1336826996,2,4
livingroom:receiver,1336826999,0,4
livingroom:dvd,1336827002,0,4
livingroom:subwoofer,1336827006,11,4
livingroom:lamp1,1336827008,0,4
livingroom:receiver,1336827012,0,4
livingroom:roku,1336827016,6,4
livingroom:lamp2,1336827019,0,4
livingroom:subwoofer,1336827022,11,4
livingroom:wii,1336827026,2,4
livingroom:dvd,1336827030,0,4
livingroom:receiver,1336827036,0,4
livingroom:roku,1336827056,7,4
livingroom:subwoofer,1336827063,12,4
livingroom:wii,1336827073,2,4
livingroom:lamp1,1336827078,0,4
livingroom:lamp2,1336827085,0,4
livingroom:roku,1336827089,8,4
livingroom:lamp1,1336827091,0,4
livingroom:dvd,1336827095,0,4
livingroom:wii,1336827099,2,4
livingroom:lamp2,1336827101,0,4
livingroom:receiver,1336827105,0,4
livingroom:dvd,1336827109,0,4
livingroom:subwoofer,1336827112,12,4
livingroom:receiver,1336827115,0,4
livingroom:roku,1336827119,7,4
livingroom:subwoofer,1336827122,11,4
livingroom:wii,1336827125,2,4
livingroom:roku,1336827128,6,4
livingroom:lamp1,1336827132,0,4
livingroom:wii,1336827135,2,4
livingroom:lamp2,1336827137,0,4
livingroom:dvd,1336827142,0,4
livingroom:receiver,1336827144,0,4
livingroom:subwoofer,1336827148,12,4
livingroom:roku,1336827151,6,4
livingroom:wii,1336827154,2,4
livingroom:lamp1,1336827194,0,4
livingroom:lamp2,1336827197,0,4
livingroom:dvd,1336827201,0,4
livingroom:receiver,1336827204,0,4
livingroom:subwoofer,1336827207,11,4
livingroom:roku,1336827211,7,4
livingroom:wii,1336827214,2,4
livingroom:lamp1,1336827238,0,4
livingroom:lamp2,1336827241,0,4
livingroom:dvd,1336827245,0,4
livingroom:receiver,1336827248,0,4
livingroom:subwoofer,1336827252,11,4
livingroom:roku,1336827254,7,4
livingroom:lamp1,1336827258,0,4
livingroom:wii,1336827261,2,4
livingroom:lamp2,1336827264,0,4
livingroom:dvd,1336827268,0,4
livingroom:receiver,1336827271,0,4
livingroom:subwoofer,1336827279,11,4
livingroom:roku,1336827283,6,4
livingroom:wii,1336827287,2,4
livingroom:lamp1,1336827472,0,4
livingroom:lamp2,1336827476,0,4
livingroom:dvd,1336827479,0,4
livingroom:receiver,1336827482,0,4
livingroom:subwoofer,1336827491,12,4
livingroom:roku,1336827495,6,4
livingroom:wii,1336827498,2,4
livingroom:lamp1,1336827583,0,4
livingroom:lamp2,1336827586,0,4
livingroom:dvd,1336827590,0,4
livingroom:receiver,1336827593,0,4
livingroom:subwoofer,1336827597,11,4
livingroom:roku,1336827600,7,4
livingroom:wii,1336827604,2,4
livingroom:lamp1,1336827703,0,4
livingroom:lamp2,1336827706,0,4
livingroom:dvd,1336827710,0,4
livingroom:lamp1,1336827714,0,4
livingroom:receiver,1336827717,0,4
livingroom:lamp2,1336827719,0,4
livingroom:subwoofer,1336827723,10,4
livingroom:dvd,1336827726,0,4
livingroom:roku,1336827730,6,4
livingroom:receiver,1336827734,0,4
livingroom:wii,1336827737,2,4
livingroom:subwoofer,1336827740,11,4
livingroom:roku,1336827743,6,4
livingroom:wii,1336827746,2,4
livingroom:lamp1,1336827769,0,4
livingroom:lamp2,1336827772,0,4
livingroom:dvd,1336827776,0,4
livingroom:receiver,1336827779,0,4
livingroom:lamp1,1336827782,0,4
livingroom:subwoofer,1336827786,12,4
livingroom:lamp2,1336827789,0,4
livingroom:roku,1336827793,7,4
livingroom:wii,1336827799,2,4
livingroom:dvd,1336827802,0,4
livingroom:lamp1,1336827809,0,4
livingroom:receiver,1336827812,0,4
livingroom:lamp2,1336827816,0,4
livingroom:subwoofer,1336827819,11,4
livingroom:dvd,1336827822,0,4
livingroom:roku,1336827825,7,4
livingroom:receiver,1336827829,0,4
livingroom:wii,1336827832,2,4
livingroom:subwoofer,1336827835,11,4
livingroom:roku,1336827844,6,4
livingroom:wii,1336827847,2,4
livingroom:lamp1,1336828018,0,4
livingroom:lamp2,1336828020,0,4
livingroom:dvd,1336828024,0,4
livingroom:receiver,1336828027,0,4
livingroom:subwoofer,1336828031,12,4
livingroom:roku,1336828034,5,4
livingroom:wii,1336828037,2,4
livingroom:lamp1,1336828286,0,4
livingroom:lamp2,1336828290,0,4
livingroom:dvd,1336828293,0,4
livingroom:receiver,1336828296,0,4
livingroom:subwoofer,1336828300,12,4
livingroom:roku,1336828303,6,4
livingroom:lamp1,1336828307,0,4
livingroom:wii,1336828310,2,4
livingroom:lamp2,1336828312,0,4
livingroom:dvd,1336828316,0,4
livingroom:receiver,1336828319,0,4
livingroom:subwoofer,1336828324,12,4
livingroom:roku,1336828331,6,4
livingroom:wii,1336828335,2,4
kitchen:panini,1336828338,1,25
kitchen:panini,1336828348,1,25
