livingroom:tv,1339492668,0,4
master:monitor,1339492668,3.389,21
master:macmini,1339492668,5.565,21
basement:dehumidifier,1339492669,412.941,12
basement:hrv,1339492669,42.248,12
livingroom:cablebox,1339492669,18.697,4
livingroom:tivo,1339492669,19.958,4
kitchen:coffeepot,1339492670,0.836,25
kitchen:toaster,1339492670,0,24
basement:batteries,1339492670,0,13
basement:freezer,1339492671,115.709,13
basement:waterpump,1339492671,0,12
master:timemachine,1339492671,12.066,21
livingroom:ac,1339492672,0.07,9
livingroom:fan,1339492672,0,9
master:ac,1339492673,425.878,21
master:fan,1339492673,0,21
bedroom:ac,1339492673,389.656,19
bedroom:fan,1339492674,0,19
kitchen:tassimo,1339492674,0,24
livingroom:tv,1339492675,0,4
master:macmini,1339492675,6.85,21
master:printer,1339492677,10.683,21
bedroom:ac,1339492677,391.501,19
livingroom:tv,1339492678,0,4
master:macmini,1339492678,5.557,21
basement:dehumidifier,1339492678,414.764,12
master:ac,1339492680,427.537,21
livingroom:tv,1339492681,0,4
basement:dehumidifier,1339492681,413.664,12
master:ac,1339492683,429.888,21
livingroom:tv,1339492684,0,4
basement:dehumidifier,1339492684,415.74,12
bedroom:ac,1339492686,392.829,19
livingroom:tv,1339492686,0,4
master:ac,1339492688,427.953,21
livingroom:tv,1339492689,0,4
livingroom:tv,1339492692,0,4
master:ac,1339492694,426.81,21
bedroom:ac,1339492694,394.839,19
livingroom:tv,1339492695,0,4
master:ac,1339492697,429.002,21
livingroom:tv,1339492697,0,4
basement:dehumidifier,1339492698,414.584,12
livingroom:tv,1339492700,0,4
basement:dehumidifier,1339492701,417.192,12
master:ac,1339492702,426.449,21
bedroom:ac,1339492703,396.248,19
livingroom:tv,1339492703,0,4
basement:dehumidifier,1339492704,415.454,12
bedroom:ac,1339492706,394.055,19
livingroom:tv,1339492706,0,4
bedroom:ac,1339492708,395.274,19
livingroom:tv,1339492709,0,4
basement:dehumidifier,1339492709,417.014,12
bedroom:ac,1339492711,394.261,19
livingroom:tv,1339492712,0,4
basement:dehumidifier,1339492712,415.461,12
bedroom:ac,1339492714,395.751,19
