livingroom:lamp1,1342430381,0,4
livingroom:lamp2,1342430385,0,4
livingroom:dvd,1342430389,0,4
livingroom:receiver,1342430393,0,4
livingroom:subwoofer,1342430424,11,4
livingroom:wii,1342430432,2,4
kitchen:panini,1342430435,0,25
kitchen:telephone,1342430438,0,26
basement:washingmachine,1342430442,1,14
basement:tv,1342430445,0,13
master:lamp1,1342430454,0,21
master:iphone1,1342430459,1,21
master:clock1,1342430466,0,21
master:nightstand2,1342430473,0,21
master:clockphone,1342430481,5,21
master:cablemodem,1342430484,0,21
master:desklamp,1342430488,1,21
bedroom:lamp1,1342430492,1,19
bedroom:lamp2,1342430495,0,19
bedroom:video,1342430498,5,19
bedroom:noise,1342430502,1,19
bedroom:nitelight,1342430506,1,19
bedroom:ipod,1342430509,1,19
guest:lamp,1342430512,1,3
guest:clock,1342430516,2,3
master:lamp1,1342430659,0,21
master:nightstand2,1342430663,2,21
master:cablemodem,1342430666,0,21
master:desklamp,1342430670,0,21
basement:tv,1342431657,0,13
master:lamp1,1342433283,0,21
master:nightstand2,1342433287,2,21
master:cablemodem,1342433290,0,21
master:desklamp,1342433294,1,21
master:lamp1,1342433344,0,21
master:nightstand2,1342433348,2,21
master:cablemodem,1342433351,0,21
master:desklamp,1342433355,1,21
basement:tv,1342434710,0,13
master:lamp1,1342435133,0,21
master:nightstand2,1342435136,2,21
master:cablemodem,1342435139,0,21
master:desklamp,1342435143,1,21
master:lamp1,1342435196,0,21
master:nightstand2,1342435200,2,21
master:cablemodem,1342435203,0,21
master:desklamp,1342435207,1,21
master:lamp1,1342435318,0,21
master:nightstand2,1342435321,2,21
master:cablemodem,1342435325,0,21
master:desklamp,1342435328,1,21
master:lamp1,1342435386,0,21
master:nightstand2,1342435389,2,21
master:cablemodem,1342435392,0,21
master:desklamp,1342435396,1,21
basement:tv,1342436151,0,13
master:lamp1,1342437736,0,21
master:nightstand2,1342437739,2,21
master:cablemodem,1342437742,0,21
master:desklamp,1342437746,1,21
basement:tv,1342439284,0,13
basement:tv,1342440726,0,13
master:lamp1,1342442542,0,21
master:nightstand2,1342442546,2,21
master:cablemodem,1342442549,0,21
master:desklamp,1342442552,1,21
master:lamp1,1342442604,0,21
master:nightstand2,1342442608,2,21
master:cablemodem,1342442611,0,21
master:desklamp,1342442614,1,21
basement:tv,1342443667,0,13
basement:tv,1342445141,0,13
master:lamp1,1342445647,0,21
master:nightstand2,1342445650,2,21
master:cablemodem,1342445653,0,21
master:desklamp,1342445656,1,21
master:lamp1,1342445708,0,21
master:nightstand2,1342445712,2,21
master:cablemodem,1342445715,0,21
master:desklamp,1342445718,1,21
basement:tv,1342447990,0,13
basement:tv,1342449425,0,13
master:lamp1,1342451402,0,21
master:nightstand2,1342451406,2,21
master:cablemodem,1342451409,0,21
master:desklamp,1342451412,1,21
master:lamp1,1342451490,0,21
master:nightstand2,1342451494,2,21
master:cablemodem,1342451497,0,21
master:desklamp,1342451500,1,21
basement:tv,1342452272,0,13
basement:tv,1342453743,0,13
master:lamp1,1342454773,0,21
master:nightstand2,1342454777,2,21
master:cablemodem,1342454780,0,21
master:desklamp,1342454783,1,21
basement:tv,1342456560,0,13
basement:tv,1342458004,0,13
basement:tv,1342460773,0,13
master:lamp1,1342462076,0,21
master:nightstand2,1342462079,3,21
master:cablemodem,1342462082,0,21
master:desklamp,1342462086,1,21
master:lamp1,1342462133,0,21
master:nightstand2,1342462136,2,21
master:cablemodem,1342462139,0,21
master:desklamp,1342462143,1,21
basement:tv,1342462247,0,13
basement:tv,1342465029,0,13
basement:tv,1342466438,0,13
basement:tv,1342469234,0,13
basement:tv,1342470660,0,13
master:lamp1,1342473380,0,21
master:nightstand2,1342473384,2,21
master:cablemodem,1342473387,0,21
master:desklamp,1342473390,1,21
basement:tv,1342473413,0,13
master:lamp1,1342474658,0,21
master:nightstand2,1342474661,3,21
master:cablemodem,1342474664,0,21
master:desklamp,1342474668,1,21
basement:tv,1342474825,0,13
basement:tv,1342476320,0,13
basement:tv,1342476570,0,13
basement:tv,1342476732,0,13
basement:tv,1342478121,0,13
master:lamp1,1342479512,0,21
master:nightstand2,1342479516,2,21
master:cablemodem,1342479519,0,21
master:desklamp,1342479523,1,21
master:lamp1,1342479577,0,21
master:nightstand2,1342479579,2,21
master:cablemodem,1342479582,0,21
master:desklamp,1342479586,1,21
master:lamp1,1342481639,0,21
master:nightstand2,1342481643,2,21
master:cablemodem,1342481646,0,21
master:desklamp,1342481649,1,21
master:lamp1,1342481706,0,21
master:nightstand2,1342481710,2,21
master:cablemodem,1342481713,0,21
master:desklamp,1342481716,1,21
master:lamp1,1342483218,0,21
master:nightstand2,1342483221,2,21
master:cablemodem,1342483224,0,21
master:desklamp,1342483228,1,21
master:lamp1,1342483280,0,21
master:nightstand2,1342483284,2,21
master:cablemodem,1342483292,0,21
master:desklamp,1342483296,1,21
master:lamp1,1342483584,0,21
master:nightstand2,1342483587,2,21
master:cablemodem,1342483590,0,21
master:desklamp,1342483594,1,21
master:lamp1,1342483646,0,21
master:nightstand2,1342483649,2,21
master:cablemodem,1342483652,0,21
master:desklamp,1342483656,1,21
basement:tv,1342486126,0,13
master:lamp1,1342486137,0,21
master:nightstand2,1342486144,2,21
master:cablemodem,1342486150,0,21
master:desklamp,1342486157,1,21
master:lamp1,1342486198,0,21
master:nightstand2,1342486201,2,21
master:cablemodem,1342486204,0,21
master:desklamp,1342486208,1,21
basement:tv,1342487575,0,13
master:lamp1,1342489718,0,21
master:nightstand2,1342489722,2,21
master:cablemodem,1342489725,0,21
master:desklamp,1342489728,1,21
master:lamp1,1342489781,0,21
master:nightstand2,1342489785,2,21
master:cablemodem,1342489788,0,21
master:desklamp,1342489791,1,21
basement:tv,1342491137,0,13
basement:tv,1342492588,0,13
master:lamp1,1342494642,0,21
master:nightstand2,1342494645,2,21
master:cablemodem,1342494648,0,21
master:desklamp,1342494652,1,21
master:lamp1,1342494764,0,21
master:nightstand2,1342494767,2,21
master:cablemodem,1342494770,0,21
master:desklamp,1342494774,1,21
basement:tv,1342495386,0,13
master:lamp1,1342495796,0,21
master:nightstand2,1342495800,2,21
master:cablemodem,1342495803,0,21
master:desklamp,1342495806,1,21
master:lamp1,1342495858,0,21
master:nightstand2,1342495862,2,21
master:cablemodem,1342495865,0,21
master:desklamp,1342495868,1,21
basement:tv,1342496649,0,13
basement:tv,1342499371,0,13
basement:tv,1342500671,0,13
basement:tv,1342503291,0,13
basement:tv,1342504563,0,13
master:lamp1,1342506548,0,21
master:nightstand2,1342506551,2,21
master:cablemodem,1342506555,0,21
master:desklamp,1342506558,1,21
master:lamp1,1342506610,0,21
master:nightstand2,1342506613,2,21
master:cablemodem,1342506616,0,21
master:desklamp,1342506620,1,21
basement:tv,1342507117,0,13
master:lamp1,1342507216,0,21
master:nightstand2,1342507219,2,21
master:cablemodem,1342507222,0,21
master:desklamp,1342507226,1,21
master:lamp1,1342507278,0,21
master:nightstand2,1342507281,2,21
master:cablemodem,1342507284,0,21
master:desklamp,1342507288,1,21
basement:tv,1342508394,0,13
master:lamp1,1342509056,0,21
master:nightstand2,1342509060,2,21
master:cablemodem,1342509063,0,21
master:desklamp,1342509066,1,21
master:lamp1,1342509100,0,21
master:nightstand2,1342509104,2,21
master:cablemodem,1342509107,0,21
master:desklamp,1342509110,1,21
basement:tv,1342510908,0,13
master:lamp1,1342511776,0,21
master:nightstand2,1342511779,2,21
master:cablemodem,1342511782,0,21
master:desklamp,1342511786,1,21
basement:tv,1342512194,0,13
master:lamp1,1342514267,0,21
master:nightstand2,1342514271,2,21
master:cablemodem,1342514274,0,21
master:desklamp,1342514278,1,21
master:lamp1,1342514328,0,21
master:nightstand2,1342514347,2,21
master:cablemodem,1342514350,0,21
master:desklamp,1342514354,1,21
basement:tv,1342514691,0,13
master:lamp1,1342515847,0,21
master:nightstand2,1342515851,2,21
master:cablemodem,1342515854,0,21
master:desklamp,1342515858,1,21
basement:tv,1342515967,0,13
master:lamp1,1342516032,0,21
master:nightstand2,1342516035,2,21
master:cablemodem,1342516038,0,21
master:desklamp,1342516042,1,21
